masa,jastuk,pojas,ceoni,pol,starost,godina,tip,ishod
189.7719999999,da,da,1,z,75,2001,vozac,1
913.8719999939,ne,da,1,m,37,1994,vozac,0
1221.6059999913,ne,da,1,m,21,1980,vozac,0
9.5739999999,ne,ne,0,m,18,1987,putnik,3
448.9419999979,da,da,1,z,29,1998,vozac,0
13.338,ne,ne,0,m,36,1984,vozac,1
1020.9029999971,ne,da,1,m,21,1991,vozac,0
617.7839999944,ne,ne,0,z,43,1978,putnik,1
100.0499999998,da,da,0,z,88,1999,putnik,1
112.0939999996,ne,ne,0,m,24,1978,vozac,0
1354.672999993,da,ne,1,m,24,1992,vozac,2
21.2629999998,da,ne,0,z,52,1997,vozac,2
91.2789999992,da,ne,0,z,53,1996,vozac,3
103.2389999991,da,da,0,z,66,2000,putnik,1
37.5279999999,da,da,1,z,50,1995,vozac,2
461.3219999969,ne,da,0,z,28,1989,putnik,0
107.9229999995,da,ne,1,m,44,1995,vozac,1
169.7999999989,da,da,1,m,20,1995,putnik,0
319.5969999991,da,da,1,m,76,1994,vozac,0
385.560999997,da,da,1,z,49,1995,vozac,0
218.0829999987,da,da,1,m,34,1994,putnik,1
13.6139999999,ne,da,1,z,23,1989,vozac,2
180.375,ne,ne,0,m,29,1986,vozac,2
2893.5569999814,da,da,1,m,89,1993,vozac,0
358.175999999,ne,da,0,z,37,1992,vozac,2
15.5349999999,da,da,1,z,65,1996,vozac,2
422.2639999986,ne,ne,1,m,58,1991,vozac,0
103.0089999996,da,ne,0,m,33,1991,vozac,1
34.3249999997,da,da,1,z,38,2001,putnik,2
780.3449999988,da,da,1,m,30,1997,vozac,0
396.0239999965,da,da,0,z,19,1991,vozac,1
520.9819999933,da,ne,0,m,50,1997,vozac,1
20.2559999998,da,ne,0,z,22,1992,vozac,2
195.9299999997,da,da,0,m,80,1997,vozac,2
138.0889999997,da,da,1,m,28,1995,vozac,1
86.2209999999,da,da,0,z,31,1993,putnik,0
119.0419999994,da,da,0,m,40,1994,vozac,1
3.015,ne,ne,1,m,25,1977,putnik,2
66.8079999993,ne,da,1,m,25,1988,vozac,2
712.4509999976,da,da,1,z,60,1992,vozac,1
,ne,da,0,z,25,1990,vozac,0
53.4209999996,da,ne,1,z,24,1997,vozac,2
61.4219999998,ne,da,1,z,22,1992,vozac,2
81.9959999993,ne,da,1,m,18,1986,vozac,2
36.2239999999,ne,ne,0,m,39,1988,vozac,2
70.3979999991,da,da,1,m,19,1995,putnik,2
986.5039999932,da,da,0,z,70,1994,putnik,2
13.644,ne,ne,1,m,27,1991,vozac,2
7.528,ne,ne,1,m,32,1992,vozac,0
161.129999999,da,da,1,z,43,1995,vozac,0
71.5729999999,ne,ne,1,z,34,1987,vozac,2
102.8129999992,ne,ne,1,m,37,1990,vozac,2
355.5629999973,da,da,0,m,36,1997,putnik,2
491.055999998,da,da,0,m,74,2002,putnik,2
1069.0359999985,da,da,0,z,30,2001,vozac,1
12.872,ne,da,0,z,37,1986,vozac,2
30.7929999998,da,da,0,z,27,1999,vozac,2
66.0659999996,ne,ne,1,m,27,1993,putnik,2
390.493999999,da,ne,1,z,53,1998,putnik,0
409.4869999997,ne,ne,1,m,42,1988,vozac,2
1093.0249999911,da,da,0,m,32,1998,putnik,2
5919.3509999514,ne,da,1,z,18,1990,vozac,1
72.176,ne,da,1,m,22,1993,vozac,2
22.1649999998,ne,da,1,m,63,1988,vozac,0
223.0139999986,ne,ne,1,z,28,1978,vozac,2
1254.6159999967,da,da,0,m,47,1996,vozac,2
331.123999998,da,da,1,m,20,2000,vozac,0
81.517,ne,da,0,z,51,1992,putnik,3
386.680999998,da,ne,1,m,18,1995,vozac,1
2075.023999989,da,da,1,z,17,1991,vozac,1
225.7189999986,ne,ne,0,z,20,1988,vozac,2
557.3519999981,da,da,0,z,36,1999,vozac,1
585.0389999971,da,ne,1,m,29,1999,vozac,0
86.2209999999,da,da,0,m,38,1993,vozac,2
145.3609999996,da,da,0,m,80,1998,vozac,2
2282.6939999759,ne,ne,1,m,28,1985,vozac,0
103.9989999998,ne,ne,1,z,44,1987,putnik,0
278.4969999976,ne,da,0,m,27,1992,vozac,0
29.798,da,da,1,m,30,1999,vozac,2
122.0699999994,da,ne,0,m,29,2001,vozac,0
163.436999999,ne,ne,1,z,40,1989,vozac,2
18.8949999998,da,da,1,m,16,1995,putnik,2
1314.7939999998,ne,da,0,z,41,1989,vozac,0
33.2879999997,ne,ne,0,m,18,1986,vozac,2
17.6519999998,ne,da,0,z,29,1986,putnik,1
229.5749999993,ne,da,0,m,17,1989,putnik,0
38.5949999997,da,da,0,z,68,1994,vozac,2
2126.1319999993,ne,da,1,z,25,1994,vozac,1
294.1409999989,ne,ne,1,m,22,1987,putnik,2
254.5649999995,ne,ne,1,m,16,1984,vozac,2
137.7519999985,da,da,1,z,40,1995,vozac,2
34.0529999998,da,ne,0,m,25,1994,vozac,2
225.9569999985,da,ne,0,m,28,2001,vozac,1
76.3729999997,da,da,1,z,39,1995,vozac,2
955.5899999961,da,da,0,m,43,1996,vozac,0
72.3879999993,da,da,1,m,40,1997,vozac,2
160.6119999997,da,ne,1,m,21,2000,vozac,2
144.0719999988,da,da,0,z,,2001,vozac,1
1042.1669999957,ne,da,1,z,74,1988,vozac,1
24.419,ne,ne,1,m,64,1990,vozac,2
207.6119999997,da,da,1,z,44,1999,vozac,2
1288.8649999946,ne,ne,1,z,18,1988,vozac,1
90.0909999991,da,ne,1,m,27,1994,vozac,3
535.9469999969,da,da,1,m,37,1992,vozac,1
217.5589999985,ne,ne,1,m,66,1987,vozac,1
31.3419999999,ne,ne,0,m,32,1981,putnik,1
52.3449999997,ne,ne,0,z,75,1987,vozac,3
59.4239999996,ne,da,1,z,35,1982,vozac,1
41.3229999999,ne,da,0,z,18,1985,putnik,1
72.176,da,da,1,m,19,1995,vozac,2
63.781,ne,da,1,m,45,1986,vozac,0
435.568,ne,da,1,m,22,1984,vozac,1
240.1789999995,da,da,1,z,16,1999,vozac,0
110.9729999993,ne,da,1,z,37,1990,vozac,1
10.7999999999,ne,da,1,m,37,1987,vozac,1
120.25,da,da,1,z,63,2000,putnik,1
46.389,da,da,1,m,41,1999,vozac,2
51.8359999997,ne,da,0,z,30,1989,vozac,2
39.6529999999,ne,ne,0,m,28,1990,vozac,3
168.9929999989,ne,da,1,z,55,1990,putnik,2
69.4639999997,da,ne,1,m,19,1997,putnik,2
69.4139999999,ne,da,1,m,19,1994,vozac,1
9.8289999999,ne,ne,1,z,32,1989,vozac,2
78.9439999992,da,da,1,m,30,1998,vozac,2
2.402,ne,ne,0,z,33,1985,vozac,3
46.5659999996,ne,ne,1,z,21,1986,putnik,2
3366.7859999836,ne,da,1,z,55,1984,vozac,2
677.9019999951,da,da,0,m,32,1997,vozac,1
16.7789999999,ne,ne,1,z,19,1990,putnik,2
691.8799999952,ne,da,1,z,27,1985,vozac,1
16.5279999999,da,da,0,m,16,2000,putnik,3
1669.0009999871,ne,da,0,m,20,1989,vozac,0
1021.1629999951,ne,da,1,z,37,1991,vozac,2
635.9059999958,da,da,0,z,28,1995,vozac,0
48.0739999996,da,da,0,m,42,1995,vozac,2
10.8759999999,da,da,1,m,22,1994,vozac,2
1292.6669999957,da,da,0,z,28,1993,vozac,1
15.1899999999,da,ne,1,m,83,1993,vozac,2
19.1329999999,da,da,1,z,23,1999,vozac,2
405.430999998,da,da,1,z,40,2001,vozac,0
15.1899999999,ne,ne,0,z,29,1988,putnik,1
1413.4619999975,ne,da,1,m,29,1985,vozac,0
1711.7259999961,da,da,0,z,17,1997,vozac,1
94.5379999997,ne,ne,0,z,79,1987,putnik,2
11.7379999999,da,da,1,m,29,1997,vozac,2
393.9749999978,da,ne,1,m,20,1996,vozac,1
886.9349999949,da,da,1,z,55,1995,vozac,1
30.2899999998,ne,da,1,m,42,1987,vozac,2
503.5789999999,da,da,0,m,20,1995,vozac,2
0,da,da,1,m,23,1998,vozac,0
72.176,ne,da,1,m,17,1993,vozac,0
41.2529999996,da,da,1,z,38,,vozac,1
294.8299999982,da,ne,1,m,29,1998,vozac,0
1382.6349999905,da,ne,1,z,17,1996,vozac,0
25.7079999999,ne,ne,1,m,62,1992,vozac,2
5.329,da,da,0,z,22,1991,vozac,0
1691.6969999969,ne,da,1,m,16,1991,putnik,0
311.2459999993,da,ne,0,z,50,1994,vozac,2
950.2569999993,da,da,1,m,27,2000,vozac,1
44.7379999999,ne,ne,0,z,17,1989,vozac,2
115.1039999994,da,ne,0,z,21,1999,vozac,2
208.852,da,da,1,z,19,1997,vozac,1
130.9799999986,da,da,0,m,17,1994,vozac,2
53.3419999997,ne,da,1,m,16,1994,putnik,0
119.9959999993,da,da,1,m,46,1993,vozac,1
603.6279999986,da,da,1,z,55,2000,putnik,1
220.034,da,da,1,m,31,1997,vozac,0
396.0809999965,da,da,0,z,17,1998,vozac,0
12.5589999999,ne,da,1,m,56,1993,vozac,2
276.8899999969,ne,da,1,z,42,1990,vozac,1
45.5439999998,ne,da,1,m,56,1990,vozac,2
231.7059999984,ne,da,1,m,26,1988,vozac,0
184.7349999994,da,da,1,z,17,1997,vozac,1
10.5789999999,ne,da,1,z,27,1991,vozac,1
46.6409999998,ne,ne,1,m,18,1990,vozac,0
29.8409999998,ne,ne,0,m,28,1984,vozac,3
94.0219999999,da,da,1,m,49,2001,putnik,2
126.8499999996,da,ne,1,m,35,1998,vozac,1
4.595,da,da,1,m,18,1997,vozac,2
24.818,da,ne,1,m,38,1996,vozac,2
49.7679999997,da,da,1,m,19,1998,vozac,1
32.0989999999,ne,da,1,z,24,1988,vozac,2
52.1539999996,da,da,0,z,21,1995,vozac,1
30.2899999998,ne,da,1,m,37,1993,putnik,2
34.7609999999,ne,ne,1,z,32,1971,vozac,2
14.593,ne,da,1,z,33,1989,putnik,2
250.0499999989,ne,ne,0,z,40,1979,vozac,2
10.4519999999,da,da,0,m,42,1995,putnik,0
171.9499999993,da,da,0,m,35,1999,vozac,0
20.754,da,da,1,z,31,1997,vozac,1
517.5949999988,da,ne,1,m,34,2001,vozac,0
183.659,da,da,0,z,34,1995,vozac,2
49.4829999995,da,da,0,m,18,1996,putnik,2
123.6029999992,da,ne,1,m,38,2002,vozac,1
229.5269999988,ne,da,1,z,37,1989,vozac,2
3.856,ne,da,0,z,36,1987,vozac,2
175.5479999986,da,da,1,z,17,1997,putnik,2
768.7099999934,da,da,1,m,25,1995,putnik,0
23.8129999998,da,da,1,m,33,2000,vozac,2
0,da,da,1,m,27,1995,putnik,1
940.5379999951,da,ne,1,z,66,1990,putnik,2
36.0319999997,da,ne,1,m,36,2001,vozac,2
381.3499999978,ne,ne,1,m,22,1985,vozac,2
34.9879999999,da,da,1,m,48,2002,vozac,2
52.909,ne,ne,1,z,51,1985,vozac,2
21.3609999998,ne,ne,1,z,35,1979,vozac,2
12.872,ne,da,0,m,17,1985,vozac,0
101.0699999994,ne,ne,1,m,18,1987,vozac,2
46.5499999998,ne,da,1,z,21,1984,vozac,2
242.6109999996,da,da,0,m,17,1997,,0
128.902999999,da,da,1,z,16,1999,vozac,2
71.625,da,da,1,m,54,1999,vozac,2
98.4759999998,ne,da,0,z,61,1988,vozac,2
1010.4569999948,da,da,0,z,28,1999,vozac,0
221.1309999991,da,ne,0,z,36,1996,vozac,2
27.2829999998,ne,ne,0,m,37,1990,vozac,3
33.9149999996,da,ne,1,m,38,1995,vozac,3
695.1699999943,ne,ne,1,m,36,1986,vozac,1
84.5829999996,da,da,1,m,54,1998,vozac,0
21.4279999998,da,da,0,z,18,1992,putnik,2
56.713,da,da,1,m,44,1995,vozac,0
46.8389999997,ne,da,1,z,23,1991,putnik,2
613.9499999955,da,da,0,z,47,1998,vozac,0
13.2089999999,da,da,1,z,79,1998,vozac,2
2610.0479999781,da,da,0,z,28,1997,vozac,2
79.7589999996,ne,da,0,z,16,1986,vozac,0
41.8509999998,ne,ne,0,z,18,1984,putnik,2
142.8789999988,da,ne,1,z,23,2000,putnik,2
31.5689999999,da,da,1,z,20,1994,vozac,2
10.725,da,da,0,z,19,1998,putnik,2
960.5039999932,da,da,1,m,44,1992,vozac,1
222.3959999997,ne,da,1,m,16,1983,vozac,2
34.0729999999,ne,da,1,z,19,1989,vozac,2
10.245,ne,da,1,z,54,1991,vozac,2
2171.5129999816,da,ne,0,m,16,1991,vozac,0
60.4409999996,da,da,1,m,17,1998,putnik,0
789.2589999959,da,da,1,m,17,2000,vozac,2
105.5819999995,da,ne,1,z,40,1998,putnik,0
45.5749999997,da,da,0,m,87,1995,vozac,0
14.115,da,da,1,z,63,1997,vozac,2
66.4559999993,da,da,0,m,30,1997,putnik,2
16.9639999999,da,da,0,m,23,1997,vozac,2
17.0329999998,da,ne,1,m,23,1999,vozac,2
42.8339999998,da,da,0,m,22,1993,putnik,2
46.7199999997,ne,da,1,z,18,1988,putnik,1
128.902999999,da,da,1,z,17,1999,putnik,2
195.3509999998,da,da,1,z,30,1996,putnik,2
13.8039999999,ne,da,1,z,46,1992,vozac,0
57.0489999996,ne,ne,0,m,35,1992,vozac,3
1314.6219999939,da,da,0,z,26,1991,vozac,1
81.2869999995,ne,da,1,z,34,1987,vozac,2
393.0329999998,da,da,1,z,36,1998,vozac,2
26.828,da,da,0,z,19,1996,vozac,2
13.7309999999,da,da,1,m,69,1996,vozac,3
1118.5719999969,da,da,0,z,47,1998,vozac,2
561.8509999961,da,da,0,m,42,1998,vozac,1
56.4589999998,da,da,1,z,33,1995,vozac,2
1535.6259999871,da,da,1,z,30,1995,vozac,1
110.7779999999,da,da,1,m,48,1997,vozac,2
320.2919999994,da,da,1,m,70,2001,putnik,2
155.6369999982,ne,da,1,z,17,1989,vozac,0
18.4879999999,ne,ne,1,m,37,1988,vozac,2
107.7619999992,ne,ne,1,z,52,1991,vozac,2
10.7609999999,da,da,0,m,80,1998,putnik,1
38.2549999999,da,da,0,z,39,1992,vozac,1
238.2939999998,da,ne,1,z,23,1994,vozac,1
84.5899999999,ne,ne,0,m,17,1989,vozac,2
31.1549999998,da,da,0,z,24,1997,vozac,0
1512.0179999918,ne,da,1,m,60,1987,vozac,0
49.7679999997,da,da,0,z,22,1998,vozac,2
162.3889999986,da,da,1,z,29,1998,vozac,2
657.0849999934,ne,ne,1,z,20,1993,putnik,2
26.4129999999,da,da,0,z,46,1993,vozac,0
35.4189999998,ne,ne,1,z,16,1984,putnik,2
13.374,ne,ne,1,m,64,1993,vozac,3
57.2769999998,ne,da,1,z,24,1992,putnik,1
80.6099999994,da,da,1,m,37,1995,putnik,1
,ne,da,1,z,56,1993,putnik,2
32.4869999997,da,ne,0,z,29,1997,putnik,2
52.8629999999,ne,ne,1,m,21,1986,vozac,2
570.8319999948,ne,ne,1,m,39,1985,vozac,0
530.5229999945,da,da,0,z,51,1997,vozac,2
208.9199999999,ne,da,1,z,38,1993,vozac,3
394.8509999998,ne,da,1,m,28,1985,vozac,0
38.4589999998,ne,ne,1,m,30,1994,vozac,2
815.4889999926,da,da,0,z,65,1996,vozac,0
179.4289999995,da,da,0,m,85,2001,putnik,1
60.4959999998,ne,da,0,z,44,1988,vozac,3
61.3399999999,ne,ne,1,m,34,1966,vozac,2
47.5029999996,ne,da,1,z,37,1993,putnik,0
283.3049999997,da,ne,1,m,20,2000,putnik,1
37.892,da,da,0,z,70,1996,putnik,3
205.1519999988,da,da,0,m,42,1996,vozac,1
832.7009999976,da,da,0,m,73,1990,vozac,2
460.8089999966,ne,da,1,z,71,1970,putnik,2
12.673,da,ne,1,m,25,2000,vozac,2
18.5019999999,da,da,0,m,17,1994,putnik,1
21.2729999998,ne,da,1,m,31,1987,vozac,1
93.4789999994,ne,ne,1,z,17,1992,putnik,1
20.125,da,ne,0,m,24,1996,vozac,2
6.979,ne,da,0,m,19,1992,vozac,0
1998.272999987,ne,ne,1,m,38,1969,vozac,1
353.1739999987,ne,ne,1,m,25,1987,vozac,2
429.2039999999,da,da,1,m,18,1998,vozac,1
99.9959999993,da,da,0,z,53,1996,vozac,1
91.4269999992,ne,da,1,z,17,1985,putnik,0
534.7329999954,ne,da,0,m,16,1994,vozac,2
11.8689999999,da,da,0,m,25,1995,vozac,0
146.5939999986,ne,da,1,z,39,1989,putnik,1
79.7589999996,ne,da,1,m,52,1988,vozac,0
3.028,ne,da,1,m,35,1987,vozac,2
334.2709999979,da,da,1,z,34,1995,vozac,2
4.9019999999,ne,da,1,m,43,1987,vozac,2
68.5089999996,da,da,1,m,19,1994,vozac,2
27.6799999999,ne,da,1,m,19,1995,putnik,0
59.2419999996,ne,da,0,m,16,1987,vozac,2
42.4689999996,da,ne,0,m,42,1994,vozac,2
30.2899999998,da,ne,0,z,48,1992,vozac,2
151.9649999999,da,da,0,z,25,1998,vozac,0
151.4729999993,ne,da,1,z,29,1993,putnik,1
17.95,ne,da,1,z,38,1989,vozac,2
45.7249999996,ne,ne,1,m,29,1985,vozac,2
360.493999999,da,da,1,z,63,1990,vozac,2
23428.6099998951,ne,da,0,z,31,1993,vozac,2
170.4349999987,da,da,1,z,19,1997,vozac,1
389.5649999976,ne,ne,0,m,31,1986,vozac,0
10.8309999999,ne,ne,1,m,26,1982,vozac,2
9.8289999999,da,ne,1,z,38,1996,vozac,2
3269.8329999745,ne,ne,1,z,18,1982,putnik,2
452.0039999969,ne,da,0,z,50,1987,vozac,1
18.3309999998,ne,ne,0,z,26,1991,vozac,2
257.9779999964,da,da,1,m,29,1999,putnik,2
424.4349999987,ne,ne,0,m,20,1993,putnik,0
4.491,ne,da,1,z,18,1987,vozac,1
991.0719999969,da,da,1,z,38,1998,vozac,2
277.4329999983,da,da,1,m,32,1996,vozac,0
178.4189999998,da,da,1,m,21,1999,vozac,0
10.9169999999,da,da,1,z,38,1995,vozac,2
749.099999994,da,da,0,m,18,1991,vozac,2
347.2659999989,da,da,0,m,34,1995,vozac,1
1195.2879999876,da,da,1,z,23,1996,putnik,0
984.8449999988,da,da,0,m,22,2002,putnik,1
329.1149999984,ne,da,0,m,67,1987,vozac,1
101.2169999992,da,da,1,z,40,1997,vozac,2
44.6689999998,ne,da,1,m,33,1988,vozac,0
32.4949999996,ne,ne,1,z,46,1978,vozac,2
485.0029999986,da,ne,1,z,40,1995,vozac,2
4.2879999999,ne,da,0,z,81,1987,putnik,3
41.639,ne,da,0,z,58,1989,putnik,1
1062.2279999852,da,da,1,z,45,1997,vozac,1
49.4829999995,da,ne,0,m,34,2000,vozac,3
109.5999999996,da,da,0,z,22,1997,vozac,1
10.7609999999,da,da,1,z,29,1999,vozac,2
161.6769999992,ne,da,1,m,71,1985,,0
936.125,ne,ne,0,m,70,1979,vozac,0
41.8139999998,da,ne,0,m,21,1994,vozac,3
124.2179999994,ne,da,0,z,30,1988,vozac,1
65.8959999997,da,da,0,m,18,2000,vozac,0
253.8059999999,da,da,0,m,16,1996,putnik,2
137.1049999986,ne,da,1,z,17,1992,vozac,2
37.71,ne,ne,1,z,53,1985,vozac,2
7.693,ne,da,0,z,35,1989,vozac,2
38.5949999997,ne,da,1,m,17,1992,putnik,1
486.6029999964,ne,da,1,m,48,1994,putnik,1
229.5819999985,da,da,1,z,19,1996,vozac,2
16.1189999999,ne,ne,1,m,70,1986,vozac,2
523.7089999989,ne,da,1,z,27,1989,vozac,1
24.2679999999,ne,da,0,z,17,1990,vozac,2
158.8649999984,ne,da,0,z,16,1984,vozac,1
270.3349999972,ne,ne,1,m,18,1988,vozac,1
36.6549999998,da,da,1,z,38,2000,vozac,2
29.0519999999,da,da,1,z,59,1995,putnik,2
221.902999999,ne,ne,1,m,28,1983,vozac,1
985.1689999998,ne,ne,0,m,19,1984,putnik,0
292.5549999997,da,da,1,z,47,2001,vozac,1
41.6629999997,da,da,1,z,42,2000,vozac,1
283.4739999995,ne,da,1,z,56,1989,vozac,2
44.0699999998,da,da,1,m,19,1993,vozac,1
64.6239999998,da,ne,0,z,39,1996,putnik,2
1331.9419999868,da,da,1,z,69,1993,vozac,0
52.4139999999,ne,da,1,m,18,1991,vozac,1
67.5469999993,ne,ne,1,z,70,1989,putnik,3
306.7149999999,ne,da,1,m,24,1986,vozac,2
199.754999999,da,da,1,z,25,1996,vozac,0
14.7039999999,ne,ne,1,z,28,1987,vozac,2
123.9759999998,da,ne,1,z,40,1994,putnik,2
83.8069999991,da,da,0,m,86,1996,vozac,2
109.9949999992,da,da,1,m,17,2001,vozac,2
3.028,ne,ne,0,m,33,1987,vozac,2
1194.5609999895,ne,da,0,m,45,1988,vozac,0
317.498999998,da,da,1,z,24,2002,vozac,0
51.8319999999,ne,da,0,m,33,1991,vozac,1
324.1979999989,ne,da,0,z,18,1991,putnik,2
300.4279999994,da,da,1,z,40,1996,vozac,1
105.8839999996,da,da,0,z,24,2002,vozac,1
60.4959999998,da,ne,0,m,18,1995,vozac,3
15.943,da,da,1,m,33,1994,vozac,2
8.654,da,da,1,z,26,1996,vozac,2
996.5689999983,da,da,0,z,68,1999,vozac,0
119.1409999998,da,ne,1,z,46,1994,vozac,2
93.0299999993,da,da,0,z,43,1996,vozac,1
143.6679999996,ne,da,0,m,83,1982,vozac,2
886.7479999959,ne,da,1,z,42,1990,vozac,2
637.1299999952,ne,da,1,m,73,1991,vozac,2
1914.7269999981,da,da,1,z,46,1998,vozac,0
7256.0999999642,ne,da,1,m,38,1991,vozac,0
6.589,ne,ne,1,m,17,1990,putnik,2
367.2849999964,da,da,0,m,43,2003,vozac,2
283.2979999967,da,da,1,z,42,1994,vozac,1
2139.2369999886,ne,da,0,m,70,1988,vozac,0
399.623999998,da,da,1,z,28,1997,vozac,2
33.8829999999,da,da,0,m,58,1992,vozac,2
41.7029999997,da,da,1,z,26,1999,vozac,2
79.7589999996,ne,da,1,z,21,1987,vozac,2
86.5919999992,da,da,1,m,20,1995,vozac,2
541.935999997,ne,ne,1,m,31,1987,vozac,2
8304.692999959,ne,da,1,m,34,1993,vozac,2
84.0799999991,da,da,1,z,58,1998,vozac,0
184.5929999985,ne,ne,1,m,42,1984,vozac,1
19.5029999998,da,ne,1,z,23,1999,putnik,2
11.7379999999,da,da,0,m,76,1994,vozac,2
264.8569999971,da,da,0,m,44,1997,vozac,1
51.1369999996,ne,da,1,m,36,1990,putnik,
502.818,ne,da,1,m,28,1979,vozac,0
30.2899999998,ne,ne,1,z,29,1991,vozac,2
41.7019999996,da,da,0,z,16,1994,putnik,2
220.6209999993,da,da,1,m,67,1998,vozac,0
93.8879999993,da,da,1,m,52,1997,vozac,2
47.446,ne,ne,1,m,44,1988,vozac,2
58.1909999996,ne,ne,0,z,23,1986,vozac,2
12.6669999999,ne,da,1,z,33,1992,putnik,2
450.068,da,da,0,m,33,1994,vozac,0
35.0559999999,ne,da,1,m,71,1980,vozac,1
401.7279999964,da,da,0,z,43,1994,putnik,0
12.257,ne,da,0,m,23,1988,putnik,2
98.943,da,da,1,z,37,1999,vozac,2
43.6659999997,ne,ne,0,m,34,1986,vozac,0
2.128,ne,da,1,m,24,1987,vozac,2
39.6459999997,da,da,1,z,19,1992,vozac,1
240.1789999995,ne,da,0,m,46,1989,vozac,0
72.3169999998,da,da,1,m,85,1994,vozac,2
29.8159999999,da,da,1,m,19,1997,vozac,1
58.8619999997,ne,ne,1,m,27,1978,vozac,2
269.9169999994,da,da,1,m,65,1998,vozac,1
1581.8709999919,ne,ne,1,z,26,1993,vozac,0
1349.2159999907,da,da,0,z,51,1995,vozac,2
991.8969999999,da,da,1,z,56,1996,putnik,0
121.909,da,da,0,z,24,1991,vozac,0
26.808,da,da,1,z,45,1995,putnik,2
396.1549999975,da,da,1,m,37,1998,vozac,0
84.5909999991,da,da,0,m,32,1994,vozac,1
1776.5189999938,ne,da,1,z,71,1991,putnik,2
297.7799999975,da,da,1,m,16,1998,vozac,2
272.1899999976,da,da,1,z,39,1997,putnik,2
300.4279999994,da,da,0,z,39,1994,vozac,1
803.9779999927,da,da,0,z,38,1995,vozac,2
770.0969999954,ne,da,0,m,70,1991,vozac,2
564.5429999977,ne,da,1,m,17,2000,putnik,0
93.0609999998,da,da,1,z,57,1997,putnik,1
4.046,da,da,1,z,27,1997,putnik,2
306.7149999999,da,ne,0,z,75,1993,vozac,2
68.9709999999,da,ne,0,m,84,1991,putnik,2
65.4899999993,ne,da,1,m,39,1991,vozac,1
2436.1009999812,da,da,1,m,18,1996,vozac,0
51.2429999998,da,da,1,m,17,1992,vozac,1
174.0229999982,ne,ne,1,z,19,1991,putnik,0
10.8859999999,da,da,1,m,20,2001,vozac,2
477.237999998,ne,ne,1,m,86,1988,vozac,1
55.7539999997,ne,da,1,z,28,1991,vozac,2
10.8309999999,da,da,1,m,23,1999,vozac,2
90.5,da,ne,0,z,19,1995,vozac,2
15.048,da,da,1,z,36,1997,vozac,2
461.3129999973,ne,da,0,m,22,1981,vozac,2
110.7279999992,da,ne,0,m,28,1997,vozac,1
79.4329999993,ne,da,0,m,22,1989,vozac,2
462.9629999995,da,da,1,z,29,1997,vozac,0
50.6169999996,ne,da,0,m,38,1994,vozac,2
4.026,da,ne,1,m,29,1992,vozac,1
21.4149999998,da,da,1,z,24,1999,vozac,2
,ne,da,1,z,36,1992,putnik,0
50.6169999996,da,da,1,z,70,1996,putnik,3
32.4669999997,ne,ne,0,m,30,1986,putnik,3
79.477,ne,ne,1,m,35,1982,vozac,2
33.1529999999,da,da,0,z,54,1998,vozac,2
4.96,da,da,1,m,82,1995,vozac,2
9.7849999999,ne,da,0,m,19,1987,vozac,1
84.4819999998,ne,ne,1,m,59,1988,putnik,1
194.8619999997,ne,da,1,m,56,1995,vozac,1
86.9859999996,ne,da,1,m,41,1985,vozac,2
452.2509999983,da,da,1,m,25,1995,vozac,1
21.9659999998,ne,ne,1,m,20,1991,putnik,2
3114.9709999859,ne,ne,1,m,19,1989,putnik,2
171.8249999993,da,da,1,z,45,1996,vozac,2
38.5949999997,da,da,0,m,19,1997,putnik,2
467.925999999,da,da,0,m,42,1996,vozac,1
49.7779999999,ne,da,0,m,55,1993,vozac,2
18.6549999998,da,da,1,m,74,2002,vozac,2
10.838,da,da,1,z,83,1994,vozac,2
3.028,da,da,1,z,20,1997,putnik,1
125.0109999999,da,da,1,m,22,1994,vozac,2
64.2059999993,ne,da,1,m,17,1988,vozac,1
49.6899999999,ne,da,1,z,24,1992,putnik,2
3664.246999979,ne,da,1,m,35,1989,vozac,0
20.125,ne,da,1,z,21,1989,vozac,0
20.3929999999,ne,da,0,z,71,1993,putnik,3
811.7469999939,ne,da,1,m,45,1990,vozac,0
449.9169999994,da,da,1,m,44,2000,vozac,2
119.4339999994,da,da,1,m,24,2000,vozac,2
128.2289999984,da,da,1,z,45,1997,vozac,2
86.2249999996,ne,ne,0,m,18,1982,vozac,2
702.9679999948,da,ne,1,z,53,1991,vozac,0
923.0459999964,da,da,1,m,18,1995,vozac,0
861.5239999965,da,da,1,z,25,1993,vozac,0
12.872,da,da,1,z,37,1997,vozac,2
228.6349999998,da,da,1,m,24,1990,vozac,2
18.1639999999,ne,ne,1,m,86,1988,vozac,3
468.0719999969,ne,da,0,m,25,1987,vozac,1
304.1029999964,da,da,0,m,22,1993,vozac,2
10.725,da,da,1,m,47,1999,putnik,1
29.0519999999,ne,ne,1,m,45,1982,vozac,3
33.4219999998,da,da,1,m,45,1998,vozac,0
42.3789999997,ne,ne,1,m,71,1968,vozac,3
26.8959999999,da,ne,1,m,51,1995,vozac,2
113.4629999995,ne,da,1,m,20,1991,vozac,2
150.0109999999,da,da,0,z,49,2000,vozac,0
191.1779999994,ne,da,1,m,36,1984,vozac,2
138.9639999997,da,ne,0,z,23,1997,vozac,2
666.6949999928,da,da,1,m,22,1998,vozac,0
58.1899999999,ne,da,1,m,35,1986,vozac,0
10.7779999999,da,da,0,z,34,1999,vozac,2
